pole_id,latitude,longitude,height_ft,has_streetlight,subtype
1403162,47.4471949,-122.3627800,45,Yes,1
1403199,47.4469654,-122.3621440,45,Yes,1
1399498,47.4881307,-122.3299663,45,Yes,1
1399443,47.4881396,-122.3311044,50,Yes,1
1399496,47.4881426,-122.3286519,50,Yes,1
1399492,47.4873204,-122.3286514,50,Yes,1
1399490,47.4865035,-122.3286632,47,Yes,1
1399488,47.4856645,-122.3286582,47,Yes,1
1399486,47.4848212,-122.3292206,47,Yes,1
1399484,47.4848338,-122.3286778,45,Yes,1
1399485,47.4848509,-122.3279161,47,Yes,1
1412580,47.4848565,-122.3266247,47,Yes,1
1412596,47.4881447,-122.3258422,35,Yes,1
1376434,47.7597148,-122.3786913,19,Yes,1
1318541,47.6658130,-122.3327802,45,Yes,1
